O*NET-SOC Code,Title,Analytical_Thinking,Emotional_Intelligence,Creativity,Manual_Dexterity,AI_Exposure_Index,Skill_Disruption_Index,Labour_Market_Churn,Repetitiveness,Skill_Diversity,Cognitive_Manual_Ratio,Composite_Risk_Score,Automation_Risk,Cluster
29-1229.06,Sports Medicine Physicians,0.7604562737642586,0.8399999999999999,0.7066666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.14068155938937932,2.174689899504367,0.526,Medium,0
29-1241.00,"Ophthalmologists, Except Pediatric",0.7604562737642586,0.8385714285714289,0.5800000000000001,0.6794871794871795,0.94,0.97,0.35,0.5,0.13571493094539866,1.8474365286748213,0.5640000000000001,Medium,0
29-1291.00,Acupuncturists,0.5703422053231939,0.6785714285714287,0.5,0.6025641025641025,0.94,0.97,0.35,0.5,0.07524602355161562,1.5862239920936636,0.5880000000000001,Medium,0
29-1292.00,Dental Hygienists,0.4752851711026616,0.5528571428571432,0.4133333333333334,0.7211538461538461,0.94,0.97,0.35,0.5,0.11676382645155002,1.1804210015411227,0.614,Medium,0
29-1299.01,Naturopathic Physicians,0.7110266159695818,0.7485714285714287,0.6233333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.1740641420701978,2.538572613690471,0.5509999999999999,Medium,1
29-1299.02,Orthoptists,0.6653992395437263,0.6785714285714287,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.077493293358974,1.7087175811593267,0.5760000000000001,Medium,0
29-2011.00,Medical and Clinical Laboratory Technologists,0.6653992395437263,0.5542857142857142,0.37333333333333335,0.7211538461538461,0.94,0.97,0.35,0.5,0.13740131864332072,1.3045189112540039,0.626,Medium,0
29-2011.01,Cytogenetic Technologists,0.6197718631178707,0.5171428571428573,0.5,0.5608974358974359,0.94,0.97,0.35,0.5,0.051287777832150994,1.5429528466463618,0.5880000000000001,Medium,0
29-2011.02,Cytotechnologists,0.5703422053231939,0.5185714285714285,0.29000000000000004,0.641025641025641,0.94,0.97,0.35,0.5,0.1315310232404677,1.2084861050507711,0.651,Medium,0
29-2011.04,Histotechnologists,0.42965779467680604,0.44714285714285706,0.4566666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.06949942534788128,1.20942384590231,0.601,Medium,0
29-2012.00,Medical and Clinical Laboratory Technicians,0.42965779467680604,0.5542857142857142,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.09323182696922092,1.2581260174015514,0.5880000000000001,Medium,0
29-2012.01,Histology Technicians,0.4752851711026616,0.4828571428571428,0.2066666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.1825221034945778,0.9538593219366269,0.6759999999999999,High,2
29-2031.00,Cardiovascular Technologists and Technicians,0.5703422053231939,0.6428571428571429,0.37333333333333335,0.6794871794871795,0.94,0.97,0.35,0.5,0.1219251490365725,1.3451037940559583,0.626,Medium,0
29-2032.00,Diagnostic Medical Sonographers,0.4752851711026616,0.6971428571428572,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.09483994550335499,1.5007796189448277,0.5760000000000001,Medium,0
29-2033.00,Nuclear Medicine Technologists,0.6197718631178707,0.6257142857142856,0.4566666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.07742104641049319,1.543813017308032,0.601,Medium,0
29-2034.00,Radiologic Technologists and Technicians,0.3802281368821293,0.6414285714285715,0.29000000000000004,0.5608974358974359,0.94,0.97,0.35,0.5,0.14045225921841797,1.2363652344628178,0.651,Medium,0
29-2035.00,Magnetic Resonance Imaging Technologists,0.42965779467680604,0.5528571428571432,0.4133333333333334,0.6794871794871795,0.94,0.97,0.35,0.5,0.10762617722480784,1.1834365764710868,0.614,Medium,0
29-2036.00,Medical Dosimetrists,0.7110266159695818,0.6428571428571429,0.54,0.4807692307692307,0.94,0.97,0.35,0.5,0.0985358384998184,1.9310187325211121,0.5760000000000001,Medium,0
29-2051.00,Dietetic Technicians,0.3307984790874525,0.4814285714285716,0.54,0.5192307692307693,0.94,0.97,0.35,0.5,0.08312529203356288,1.3267133312800785,0.5760000000000001,Medium,0
29-2052.00,Pharmacy Technicians,0.3802281368821293,0.5885714285714287,0.24666666666666673,0.641025641025641,0.94,0.97,0.35,0.5,0.1597946258981696,1.0652400676661664,0.6639999999999999,High,2
29-2053.00,Psychiatric Technicians,0.5209125475285171,0.8571428571428572,0.4133333333333334,0.44230769230769224,0.94,0.97,0.35,0.5,0.1788190875033473,1.9010655974977428,0.614,Medium,0
29-2055.00,Surgical Technologists,0.3307984790874525,0.5,0.37333333333333335,0.7628205128205128,0.94,0.97,0.35,0.5,0.16847091093228053,0.9535256984207745,0.626,Medium,2
29-2056.00,Veterinary Technologists and Technicians,0.5703422053231939,0.5700000000000001,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.07349405821622075,1.3907249120297018,0.5880000000000001,Medium,0
29-2057.00,Ophthalmic Medical Technicians,0.28517110266159695,0.5342857142857144,0.2066666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.17052582149288115,0.9306701354569534,0.6759999999999999,High,2
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.5703422053231939,0.8399999999999999,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.1618316494910178,1.5982774369723984,0.614,Medium,0
29-2081.00,"Opticians, Dispensing",0.4752851711026616,0.6257142857142856,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.07840265657110704,1.4031231182278459,0.5880000000000001,Medium,0
29-2091.00,Orthotists and Prosthetists,0.6653992395437263,0.7142857142857143,0.5800000000000001,0.641025641025641,0.94,0.97,0.35,0.5,0.082753947732186,1.7174766996037436,0.5640000000000001,Medium,0
29-2092.00,Hearing Aid Specialists,0.3307984790874525,0.59,0.37333333333333335,0.6794871794871795,0.94,0.97,0.35,0.5,0.14564516401706945,1.0971987096004325,0.626,Medium,2
29-2099.01,Neurodiagnostic Technologists,0.5703422053231939,0.6071428571428572,0.3333333333333333,0.5608974358974359,0.94,0.97,0.35,0.5,0.10826502327613918,1.4240946798945329,0.638,Medium,0
29-2099.05,Ophthalmic Medical Technologists,0.3802281368821293,0.6600000000000003,0.29000000000000004,0.5608974358974359,0.94,0.97,0.35,0.5,0.14610190682627383,1.253870629353525,0.651,Medium,0
29-2099.08,Patient Representatives,0.5209125475285171,0.8571428571428572,0.5,0.12179487179487175,0.94,0.97,0.35,0.5,0.26030149325807084,3.020377759356242,0.5880000000000001,Medium,1
29-9091.00,Athletic Trainers,0.6197718631178707,0.6957142857142858,0.5800000000000001,0.641025641025641,0.94,0.97,0.35,0.5,0.07309006793468678,1.661212578419479,0.5640000000000001,Medium,0
29-9092.00,Genetic Counselors,0.6197718631178707,0.6971428571428572,0.5800000000000001,0.0,0.94,0.97,0.35,0.5,0.27725678095286965,3.793829432933797,0.5640000000000001,Medium,1
29-9093.00,Surgical Assistants,0.5209125475285171,0.6428571428571429,0.5,0.8012820512820512,0.94,0.97,0.35,0.5,0.13073039800341468,1.278561928574913,0.5880000000000001,Medium,0
29-9099.01,Midwives,0.6653992395437263,0.7842857142857144,0.5,0.4807692307692307,0.94,0.97,0.35,0.5,0.133685206049592,1.9879140685443017,0.5880000000000001,Medium,0
31-1121.00,Home Health Aides,0.42965779467680604,0.6071428571428572,0.4566666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.08212853315570282,1.3545401248404605,0.601,Medium,0
31-1122.00,Personal Care Aides,0.3802281368821293,0.6257142857142856,0.3333333333333333,0.358974358974359,0.94,0.97,0.35,0.5,0.12207046264429904,1.5591568483717333,0.638,Medium,0
31-1131.00,Nursing Assistants,0.3307984790874525,0.6228571428571429,0.2066666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.17170635251270203,1.093717684910797,0.6759999999999999,High,2
31-1132.00,Orderlies,0.19011406844106465,0.4828571428571428,0.2066666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.19767596692250913,0.7709185890014442,0.6759999999999999,High,2
31-1133.00,Psychiatric Aides,0.42965779467680604,0.6971428571428572,0.4566666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.10633834090672853,1.4925734226648097,0.601,Medium,0
31-2011.00,Occupational Therapy Assistants,0.42965779467680604,0.6971428571428572,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.11108035241551563,1.4257354014688357,0.5880000000000001,Medium,0
31-2012.00,Occupational Therapy Aides,0.3802281368821293,0.6428571428571429,0.4133333333333334,0.6025641025641025,0.94,0.97,0.35,0.5,0.11454261028351027,1.3027982757912207,0.614,Medium,0
31-2021.00,Physical Therapist Assistants,0.3802281368821293,0.6957142857142858,0.4566666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.1307531893677572,1.3431854927837292,0.601,Medium,0
31-2022.00,Physical Therapist Aides,0.28517110266159695,0.5514285714285715,0.29000000000000004,0.5192307692307693,0.94,0.97,0.35,0.5,0.1305555060121711,1.105343075381338,0.651,Medium,2
31-9011.00,Massage Therapists,0.28517110266159695,0.4642857142857144,0.4566666666666667,0.8012820512820512,0.94,0.97,0.35,0.5,0.18712605988263287,0.9268732182226028,0.601,Medium,2
31-9091.00,Dental Assistants,0.28517110266159695,0.5542857142857142,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.13623758586543425,1.097950917261237,0.614,Medium,2
31-9092.00,Medical Assistants,0.5209125475285171,0.7685714285714286,0.4566666666666667,0.4006410256410256,0.94,0.97,0.35,0.5,0.14142875562425058,1.9387864766486895,0.601,Medium,0
31-9093.00,Medical Equipment Preparers,0.4752851711026616,0.4285714285714286,0.2066666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.18371160333876832,0.9094048787784299,0.6759999999999999,High,2
31-9094.00,Medical Transcriptionists,0.28517110266159695,0.4814285714285716,0.16666666666666666,0.5192307692307693,0.94,0.97,0.35,0.5,0.1565450444542648,0.9156575409762497,0.688,High,2
31-9095.00,Pharmacy Aides,0.28517110266159695,0.5357142857142858,0.16666666666666666,0.44230769230769224,0.94,0.97,0.35,0.5,0.1556072759187249,1.0480144246472616,0.688,High,2
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.3802281368821293,0.5,0.29000000000000004,0.6794871794871795,0.94,0.97,0.35,0.5,0.14675136248787737,0.992149941298026,0.651,Medium,2
31-9097.00,Phlebotomists,0.3802281368821293,0.5714285714285716,0.3333333333333333,0.641025641025641,0.94,0.97,0.35,0.5,0.12847043762414412,1.1261710467459924,0.638,Medium,2
31-9099.01,Speech-Language Pathology Assistants,0.3307984790874525,0.6257142857142856,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.12424237749210634,1.7422088883379592,0.5760000000000001,Medium,0
31-9099.02,Endoscopy Technicians,0.42965779467680604,0.5528571428571432,0.2066666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.18780803046009964,0.9738180057920233,0.6759999999999999,High,2
33-1011.00,First-Line Supervisors of Correctional Officers,0.6653992395437263,0.8571428571428572,0.4566666666666667,0.44230769230769224,0.94,0.97,0.35,0.5,0.176478670464631,2.1003848078601837,0.601,Medium,0
33-1012.00,First-Line Supervisors of Police and Detectives,0.6653992395437263,0.8399999999999999,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.1324852034525005,1.7925970847706523,0.5760000000000001,Medium,0
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.6197718631178707,0.7671428571428575,0.6233333333333334,0.7211538461538461,0.94,0.97,0.35,0.5,0.1034903284200456,1.6461873811226684,0.5509999999999999,Medium,0
33-1091.00,First-Line Supervisors of Security Workers,0.6197718631178707,0.7485714285714287,0.4133333333333334,0.4006410256410256,0.94,0.97,0.35,0.5,0.14736725047041668,1.9782316953375558,0.614,Medium,0
33-2011.00,Firefighters,0.6197718631178707,0.6428571428571429,0.4133333333333334,0.8012820512820512,0.94,0.97,0.35,0.5,0.14788763160408616,1.2879316489220927,0.614,Medium,0
33-2021.00,Fire Inspectors and Investigators,0.4752851711026616,0.5714285714285716,0.54,0.4807692307692307,0.94,0.97,0.35,0.5,0.04114576445961403,1.6178257750489646,0.5760000000000001,Medium,0
33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.6653992395437263,0.6242857142857146,0.54,0.4807692307692307,0.94,0.97,0.35,0.5,0.07983938494783623,1.8655611274925834,0.5760000000000001,Medium,0
33-3011.00,Bailiffs,0.28517110266159695,0.59,0.2066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.15896114594743074,1.3184897797619117,0.6759999999999999,High,2
33-3012.00,Correctional Officers and Jailers,0.5703422053231939,0.7857142857142859,0.29000000000000004,0.641025641025641,0.94,0.97,0.35,0.5,0.183088557962852,1.4426113054876375,0.651,Medium,0
33-3021.00,Detectives and Criminal Investigators,0.7110266159695818,0.822857142857143,0.5800000000000001,0.4807692307692307,0.94,0.97,0.35,0.5,0.14561623726389217,2.1553324577825963,0.5640000000000001,Medium,0
33-3021.02,Police Identification and Records Officers,0.5703422053231939,0.5542857142857142,0.5,0.5192307692307693,0.94,0.97,0.35,0.5,0.03211589419397131,1.5939745610712555,0.5880000000000001,Medium,0
33-3021.06,Intelligence Analysts,0.6653992395437263,0.6057142857142859,0.5800000000000001,0.19871794871794873,0.94,0.97,0.35,0.5,0.18385228983529264,2.6493000874032946,0.5640000000000001,Medium,1
33-3031.00,Fish and Game Wardens,0.6197718631178707,0.6442857142857144,0.5,0.5192307692307693,0.94,0.97,0.35,0.5,0.06979081522504704,1.7307734704714377,0.5880000000000001,Medium,0
33-3041.00,Parking Enforcement Workers,0.3307984790874525,0.46285714285714297,0.2066666666666667,0.4807692307692307,0.94,0.97,0.35,0.5,0.12506979171020513,1.0199364500931165,0.6759999999999999,High,2
33-3051.00,Police and Sheriff's Patrol Officers,0.5703422053231939,0.7685714285714286,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.1034817267544427,1.7041309687309105,0.5760000000000001,Medium,0
33-3051.04,Customs and Border Protection Officers,0.6653992395437263,0.7514285714285716,0.4133333333333334,0.5608974358974359,0.94,0.97,0.35,0.5,0.1334236496579232,1.7251065754837571,0.614,Medium,0
33-3052.00,Transit and Railroad Police,0.6197718631178707,0.6614285714285714,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.06921366430686658,1.5961082446081578,0.5760000000000001,Medium,0
33-9011.00,Animal Control Workers,0.4752851711026616,0.5357142857142858,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.08430796315318449,1.2482916576893839,0.614,Medium,0
33-9021.00,Private Detectives and Investigators,0.6197718631178707,0.6600000000000003,0.54,0.3205128205128205,0.94,0.97,0.35,0.5,0.1321220915505015,2.217846955471904,0.5760000000000001,Medium,0
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.5703422053231939,0.4642857142857144,0.24666666666666673,0.3205128205128205,0.94,0.97,0.35,0.5,0.1331404269691744,1.5615777751201845,0.6639999999999999,High,0
33-9032.00,Security Guards,0.3307984790874525,0.5528571428571432,0.29000000000000004,0.358974358974359,0.94,0.97,0.35,0.5,0.11371490305767896,1.3663453493299034,0.651,Medium,0
33-9091.00,Crossing Guards and Flaggers,0.19011406844106465,0.37571428571428567,0.16666666666666666,0.44230769230769224,0.94,0.97,0.35,0.5,0.14977118412766907,0.7773416539249617,0.688,High,2
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.28517110266159695,0.5,0.2066666666666667,0.358974358974359,0.94,0.97,0.35,0.5,0.13018751135475456,1.1546768047393996,0.6759999999999999,High,2
33-9093.00,Transportation Security Screeners,0.3802281368821293,0.5357142857142858,0.37333333333333335,0.641025641025641,0.94,0.97,0.35,0.5,0.1124521078244767,1.129927066004338,0.626,Medium,0
33-9099.02,Retail Loss Prevention Specialists,0.5703422053231939,0.5714285714285716,0.37333333333333335,0.358974358974359,0.94,0.97,0.35,0.5,0.10345469557530043,1.7638525440157793,0.626,Medium,0
35-1011.00,Chefs and Head Cooks,0.5703422053231939,0.802857142857143,0.6666666666666666,0.6794871794871795,0.94,0.97,0.35,0.5,0.11529320943533977,1.7294516198170549,0.538,Medium,0
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.3307984790874525,0.6785714285714287,0.4566666666666667,0.4807692307692307,0.94,0.97,0.35,0.5,0.12469822128825861,1.49478238798431,0.601,Medium,0
35-2011.00,"Cooks, Fast Food",0.14068441064638787,0.35714285714285726,0.2066666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.1936788467962833,0.6389596143921193,0.6759999999999999,High,2
35-2012.00,"Cooks, Institution and Cafeteria",0.28517110266159695,0.41142857142857125,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.13133104799719517,0.9727502753163888,0.614,Medium,2
35-2013.00,"Cooks, Private Household",0.3802281368821293,0.41142857142857125,0.54,0.6794871794871795,0.94,0.97,0.35,0.5,0.11830152947777377,1.1290132952192564,0.5760000000000001,Medium,0
35-2014.00,"Cooks, Restaurant",0.28517110266159695,0.2857142857142857,0.29000000000000004,0.7628205128205128,0.94,0.97,0.35,0.5,0.21031226466787833,0.681716347615685,0.651,Medium,2
35-2015.00,"Cooks, Short Order",0.2395437262357414,0.39142857142857157,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.1944555768634101,0.7101721648089454,0.6759999999999999,High,2
35-2021.00,Food Preparation Workers,0.19011406844106465,0.35714285714285726,0.16666666666666666,0.6025641025641025,0.94,0.97,0.35,0.5,0.1901513514423439,0.647512094709767,0.688,High,2
35-3011.00,Bartenders,0.3307984790874525,0.5885714285714287,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.12916574188108584,1.2033788337340128,0.5880000000000001,Medium,0
35-3023.00,Fast Food and Counter Workers,0.09505703422053233,0.4285714285714286,0.2066666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.198967455009997,0.6883748645810237,0.6759999999999999,High,2
35-3023.01,Baristas,0.2395437262357414,0.5171428571428573,0.37333333333333335,0.641025641025641,0.94,0.97,0.35,0.5,0.1529542387766521,0.9903545328795847,0.626,Medium,2
35-3031.00,Waiters and Waitresses,0.2395437262357414,0.5714285714285716,0.2066666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.19721195254304189,0.8918633612163043,0.6759999999999999,High,2
35-3041.00,"Food Servers, Nonrestaurant",0.2395437262357414,0.3942857142857143,0.2066666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.16847880752057592,0.7623104221071317,0.6759999999999999,High,2
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.19011406844106465,0.41142857142857125,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.2059388880806043,0.6852209332215692,0.6759999999999999,High,2
35-9021.00,Dishwashers,0.09505703422053233,0.26714285714285724,0.16666666666666666,0.8397435897435898,0.94,0.97,0.35,0.5,0.3020792293827694,0.39475207172778676,0.688,High,2
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.19011406844106465,0.4828571428571428,0.16666666666666666,0.358974358974359,0.94,0.97,0.35,0.5,0.1572243948233429,0.9774888717166574,0.688,High,2
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.3307984790874525,0.4985714285714287,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.11546291986811856,1.0891107046341808,0.614,Medium,2
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.5703422053231939,0.6971428571428572,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.08707089701131039,1.5490318511407586,0.5880000000000001,Medium,0
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.19011406844106465,0.3385714285714288,0.24666666666666673,0.641025641025641,0.94,0.97,0.35,0.5,0.18576296057600647,0.6795221203817053,0.6639999999999999,High,2
37-2012.00,Maids and Housekeeping Cleaners,0.19011406844106465,0.37571428571428567,0.2066666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.1675977685899195,0.7281524056473889,0.6759999999999999,High,2
37-2021.00,Pest Control Workers,0.5703422053231939,0.6071428571428572,0.4566666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.07590966651468328,1.4321779186589,0.601,Medium,0
37-3011.00,Landscaping and Groundskeeping Workers,0.2395437262357414,0.2857142857142857,0.2066666666666667,0.7628205128205128,0.94,0.97,0.35,0.5,0.23335510492520725,0.5795951765166871,0.6759999999999999,High,2
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.3307984790874525,0.4642857142857144,0.3333333333333333,0.6794871794871795,0.94,0.97,0.35,0.5,0.14362970608541809,0.9567018153096116,0.638,Medium,2
37-3013.00,Tree Trimmers and Pruners,0.3802281368821293,0.35714285714285726,0.29000000000000004,0.923076923076923,0.94,0.97,0.35,0.5,0.2536515639200559,0.7219363736724138,0.651,Medium,2
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.5209125475285171,0.6614285714285714,0.37333333333333335,0.44230769230769224,0.94,0.97,0.35,0.5,0.10708472204383969,1.6509198251684511,0.626,Medium,0
39-1022.00,First-Line Supervisors of Personal Service Workers,0.6197718631178707,0.7685714285714286,0.54,0.3205128205128205,0.94,0.97,0.35,0.5,0.16424500458447444,2.350168383882066,0.5760000000000001,Medium,0
39-2011.00,Animal Trainers,0.42965779467680604,0.44571428571428595,0.5800000000000001,0.641025641025641,0.94,0.97,0.35,0.5,0.0898953445861713,1.275494631135018,0.5640000000000001,Medium,0
39-2021.00,Animal Caretakers,0.19011406844106465,0.39285714285714285,0.2066666666666667,0.5608974358974359,0.94,0.97,0.35,0.5,0.1680036821398753,0.7443112317003494,0.6759999999999999,High,2
39-3011.00,Gambling Dealers,0.19011406844106465,0.4828571428571428,0.24666666666666673,0.641025641025641,0.94,0.97,0.35,0.5,0.1882723218004181,0.8059747687460017,0.6639999999999999,High,2
39-3012.00,Gambling and Sports Book Writers and Runners,0.2395437262357414,0.5,0.2066666666666667,0.5192307692307693,0.94,0.97,0.35,0.5,0.15580525283547755,0.9283573657103894,0.6759999999999999,High,2
39-3021.00,Motion Picture Projectionists,0.2395437262357414,0.3942857142857143,0.2066666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.18109508352197126,0.7366145652046923,0.6759999999999999,High,2
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.19011406844106465,0.5,0.29000000000000004,0.4807692307692307,0.94,0.97,0.35,0.5,0.14350065300311446,0.9993319903327472,0.651,Medium,2
39-3091.00,Amusement and Recreation Attendants,0.19011406844106465,0.41142857142857125,0.2066666666666667,0.5192307692307693,0.94,0.97,0.35,0.5,0.1579723750613885,0.7929600735595059,0.6759999999999999,High,2
39-3092.00,Costume Attendants,0.2395437262357414,0.46285714285714297,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.13831963482457316,1.1268286942017711,0.5760000000000001,Medium,2
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.09505703422053233,0.4814285714285716,0.12333333333333336,0.3205128205128205,0.94,0.97,0.35,0.5,0.19135513880006205,0.8529043308453683,0.7009999999999998,High,2
39-4011.00,Embalmers,0.3307984790874525,0.5528571428571432,0.3333333333333333,0.6794871794871795,0.94,0.97,0.35,0.5,0.14939295454734977,1.031794982947809,0.638,Medium,2
39-4021.00,Funeral Attendants,0.14068441064638787,0.4814285714285716,0.16666666666666666,0.3205128205128205,0.94,0.97,0.35,0.5,0.16889891085922018,0.9613251957322417,0.688,High,2
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.3307984790874525,0.8557142857142858,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.19080283406442136,1.5659069247952888,0.5760000000000001,Medium,0
39-5011.00,Barbers,0.2395437262357414,0.4285714285714286,0.37333333333333335,0.7628205128205128,0.94,0.97,0.35,0.5,0.19390490772941446,0.8247003249810421,0.626,Medium,2
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.42965779467680604,0.5542857142857142,0.79,0.923076923076923,0.94,0.97,0.35,0.5,0.20845955898530225,1.2465548973139216,0.501,Medium,0
39-5091.00,"Makeup Artists, Theatrical and Performance",0.3802281368821293,0.5171428571428573,0.7066666666666667,0.8397435897435898,0.94,0.97,0.35,0.5,0.18261135984731652,1.1972721286178154,0.526,Medium,0
39-5092.00,Manicurists and Pedicurists,0.09505703422053233,0.39285714285714285,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.2005959660173047,0.7898573679825819,0.614,Medium,2
39-5093.00,Shampooers,0.09505703422053233,0.3742857142857144,0.2066666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.21933270398285293,0.5924576891828713,0.6759999999999999,High,2
39-5094.00,Skincare Specialists,0.3307984790874525,0.5171428571428573,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.11043880447860986,1.181341844200219,0.5880000000000001,Medium,0
39-6011.00,Baggage Porters and Bellhops,0.28517110266159695,0.5,0.3333333333333333,0.6025641025641025,0.94,0.97,0.35,0.5,0.1312326902946374,1.0144575107962426,0.638,Medium,2
39-6012.00,Concierges,0.28517110266159695,0.7857142857142859,0.54,0.03846153846153849,0.94,0.97,0.35,0.5,0.28187335104993366,2.991644287142157,0.5760000000000001,Medium,1
39-7011.00,Tour Guides and Escorts,0.2395437262357414,0.5,0.29000000000000004,0.16025641025641024,0.94,0.97,0.35,0.5,0.15498259059439212,1.5593089422283832,0.651,Medium,2
39-7012.00,Travel Guides,0.3307984790874525,0.7871428571428571,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.18201042440278253,1.9301406578419877,0.5760000000000001,Medium,0
39-9011.00,Childcare Workers,0.3307984790874525,0.4985714285714287,0.5,0.358974358974359,0.94,0.97,0.35,0.5,0.08528418331388324,1.5476246668160896,0.5880000000000001,Medium,0
39-9011.01,Nannies,0.5209125475285171,0.7514285714285716,0.5800000000000001,0.5192307692307693,0.94,0.97,0.35,0.5,0.10345331077550624,1.8173912847408353,0.5640000000000001,Medium,0
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.28517110266159695,0.4814285714285716,0.54,0.641025641025641,0.94,0.97,0.35,0.5,0.12984217630855457,1.1451098257271302,0.5760000000000001,Medium,2
39-9032.00,Recreation Workers,0.3802281368821293,0.8571428571428572,0.5800000000000001,0.24038461538461536,0.94,0.97,0.35,0.5,0.23185627307031637,2.4546309496534673,0.5640000000000001,Medium,1
39-9041.00,Residential Advisors,0.5209125475285171,0.8042857142857143,0.5,0.3205128205128205,0.94,0.97,0.35,0.5,0.1739227085950672,2.2244603788750337,0.5880000000000001,Medium,0
41-1011.00,First-Line Supervisors of Retail Sales Workers,0.4752851711026616,0.6971428571428572,0.54,0.44230769230769224,0.94,0.97,0.35,0.5,0.09951872011550558,1.8172705586585494,0.5760000000000001,Medium,0
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.5209125475285171,0.822857142857143,0.5,0.16025641025641024,0.94,0.97,0.35,0.5,0.234572235256325,2.7925055462575936,0.5880000000000001,Medium,1
41-2011.00,Cashiers,0.19011406844106465,0.39285714285714285,0.2066666666666667,0.4807692307692307,0.94,0.97,0.35,0.5,0.14786986842101213,0.8051209727903368,0.6759999999999999,High,2
41-2012.00,Gambling Change Persons and Booth Cashiers,0.2395437262357414,0.4285714285714286,0.2066666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.16946230725058153,0.7934067675938783,0.6759999999999999,High,2
41-2021.00,Counter and Rental Clerks,0.3307984790874525,0.5528571428571432,0.29000000000000004,0.3205128205128205,0.94,0.97,0.35,0.5,0.11891758375994213,1.4303927875016849,0.651,Medium,0
41-2022.00,Parts Salespersons,0.3802281368821293,0.6085714285714287,0.4566666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.09755619483065466,1.3110042558502228,0.601,Medium,0
